,Date,Tweet
33,2022-07-30 22:31:58+00:00,Padahal isu biaya kuliah kalo diseriusin bahasannya bisa ngedorong dpr dan pemerintah lebih aware mencari solusi. Tp sayang teralihkan sama isu lainnya yg (menurut saya) ga seberapa penting dan sulit
34,2022-07-30 22:31:41+00:00,"Augustus 77 tahun lalu,Presiden Indonesia sll di kelilingi Orang orang deketnya dengan berbagai disiplin Ke Ilmuan.

Sekarang Presiden di kelilingi Pejabat Yang Korup !!! 

KPK DPR RI PRESIDEN RI 

Coba sita semua itu para koruptor ,miskinkan 1 Turunan https://t.co/OOWBUCb9wR"
35,2022-07-30 22:29:40+00:00,"@akang_hero @panca66 @CNNIndonesia Dpr bertindak pak... panggil eksekutif yg berwenang, tegas saja... klo terus dibiarkan akan semau-maunya mereka..."
36,2022-07-30 22:19:36+00:00,"@topik_husin @SBYudhoyono @negarawansejati @AgusYudhoyono @PDemokrat @FPD_DPR Bersih dari keluhan dan kritikan langsung masyarakat, kecuali partai oposisi."
37,2022-07-30 22:15:18+00:00,"@detikcom Anggota dpr aja dipotong, apalagi rakyat biasa"
38,2022-07-30 22:12:28+00:00,"@winoto_ali @msaid_didu Iya tp DPR nya pendukung presiden cm PKS dan Demokrat yg oposisi, ngerti gak ??"
39,2022-07-30 22:07:00+00:00,"Sebagian rakyat Indonesia sedang merugi akibat Paypal di blokir, maka dari itu apakah DPR (dewan perwakilan rakyat) diam? di sosial media banyak keluhan,DPR tidak tau?  #KominfoKontol #BlokirKominfo"
40,2022-07-30 22:04:32+00:00,"@Jojowi @DPR_RI @DPDRI
@mprgoid @BimasIslam @MUIPusat @MNKahmi
TINGKATKAN SPIRIT BANGSA 
Lima Obat Hati, Tibbul Qulub Bangkitkan Spirit Bangsa Dengan Lima Obat Hati
https://t.co/69IVFC7d8Q https://t.co/ZreX2U1Gom"
41,2022-07-30 22:03:49+00:00,dpr fee brpa si rini ya
42,2022-07-30 22:03:39+00:00,"--Pendaftaran, Verifikasi, dan Penetapan Partai Politik Peserta Pemilihan Umum Anggota Dewan Perwakilan Rakyat (DPR) dan Dewan Perwakilan Rakyat Daerah (DPRD)."
43,2022-07-30 22:03:24+00:00,dpr ian quel roi &lt;3
44,2022-07-30 22:00:40+00:00,za 100 dni koncert dpr 🧍🏻‍♀️
45,2022-07-30 21:48:40+00:00,"🐯 30 DAYS WITH MARK LEE 🐯

Day 14: 
Semacam kaya DPR martini blue gitu dehh vibesnya tapi kental dengan ciri khas mark yg punya deep meaning buat rap dia 

#30DAYS_MARK_CHALLENGE 
#30일_마크_챌린지
#SkyFullOfMark https://t.co/ecSI408buz"
46,2022-07-30 21:47:36+00:00,Dpr Ian bro
47,2022-07-30 21:39:02+00:00,"#SahabatBahari, kegiatan Bakti Nelayan juga dilakukan @djpt_kkp bersama anggota Komisi IV @DPR_RI Muhtarom yang didampingi Kepala @ppn_prigi @Ririnyati1 di Kab. Madiun (29/7)

#KKPAccelerate #BanggaJadiNelayan #EkonomiBiru https://t.co/7R8DSQlW7I"
48,2022-07-30 21:33:45+00:00,"@hannahhbbahng woodz, dpr live, baekhyun &lt;3"
