,Date,Tweet
30,2022-09-29 23:31:15+00:00,"Penting MPR-DPR-DPD perjuangkan UMN setara KHL/PTKP Rp 4,5 jt/bln; Diskon 50% tarif Tol Logistik-Bandara-Pelabuhan; TKDN minimal 70%; K/L-BUMN-Pemda wajib hslkan PNBP besar dr aset2nya. Jika itu berhasil, separuh masalah NKRI ini selesai krn Pancasila benar2 diamalkan scr nyata."
31,2022-09-29 23:30:26+00:00,"@BennyHarmanID Untung yg ngomong anggota DPR ....jadi yha wajarlah, kalau pinter apa bisa jadi anggota dewan?"
32,2022-09-29 23:29:42+00:00,@ZulHola Dpr mnoi
33,2022-09-29 23:29:16+00:00,"IAN PUN SEMAKIN-MAKIN D PANGGUNG
TOLONG TIKET DPR NYA GAK ADA YG JUAL LAGI APA?? 
WTB blue section harga normal 🥺

#REGIMETOUR #DPRRegimeTour"
34,2022-09-29 23:29:15+00:00,"DPR Bangun Pembangkit Listrik Tenaga Surya, Puan: Bagian Komitmen Selamatkan Bumi
@puanmaharani_ri @DPR_RI @Formappi
#Leslar #Denise #Bonge #G30SPKI #KDRT #MinyakRasaAir #RezaArap #Reyhan #JasMerahBiadabnyaPKI https://t.co/lPAkFwcSqy"
35,2022-09-29 23:28:48+00:00,"Banyak Pamdal Titipan Anggota DPR, MKD Buka Penyelidikan https://t.co/j8uExikkbN"
36,2022-09-29 23:26:59+00:00,"@makLambeTurah Sesok mbe bojone rasah nyalon DPR dapil DIY meneh, nyalon ketua RT wae...hahahaha"
37,2022-09-29 23:26:30+00:00,"semakin tinggi suatu pohon, semakin kencang pula angin yang akan menerjang"
38,2022-09-29 23:23:39+00:00,"@geloraco Coba kalian bayangkan. Jika suatu saat Negeri Konoha dipimpin oleh seorang yg suka nonton bokep. Punggawa Buzzer BuzzeRp skrg diangkat jd Menteri sampe komisaris, Anggota DPR DPRD berkelakuan kyk begini. Klop dah ancor ancor ancor. Nauzubillah"
39,2022-09-29 23:22:56+00:00,"Kemudian kata Khofifah juga dihadiri oleh Direktur Utama BPDPKS Eddy Abdurrachman, Anggota Komisi XI DPR RI Indah Kurnia dan Bupati Gresik Fandi Akhmad Yani https://t.co/qdw4kDe9xt"
40,2022-09-29 23:21:20+00:00,@Midjan_La_2 @Minietweets_ @PDI_Perjuangan @jokowi Jujur kalau puan yg dicalonkan banyak yg golput apa sih prestasinya jd ketua dpr saja karena emaknya
41,2022-09-29 23:18:35+00:00,"DPR Sahkan UU APBN 2023, Begini Catatan PKS, Gerindra Hingga Nasdem ke Menteri Sri Mulyani https://t.co/aCZkrhHfkZ"
42,2022-09-29 23:18:17+00:00,"Sama aja kasus covid juga pertama kita aman2 saja .... Malah para pejabat komen seenak udelnya juga joget ubur2 ehh imbasnya paling besar meyesesangsarakan rakyat !!!!!
@jokowi @DPR_RI @kemenkeu
@smindrawati"
43,2022-09-29 23:17:13+00:00,"Sawah, ladang, dan pasar adalah tempat kunjungan favorites mereka yang mau maju capres dan anggota DPR.
Ojol dan supir angkot, truk, bus, adalah kelompok yang sering mereka dekati saat kampanye.
Setelah terpilih, mereka tinggalkan semuanya dan kenakan tarif mahal.
Indah!!!🤣"
44,2022-09-29 23:14:37+00:00,"@BennyHarmanID Lhaaaa kamu @BennyHarmanID  kan bagian dari DPR yg mencopot,, brati KAMU REZIM OTORITER memperlemah MK"
45,2022-09-29 23:14:34+00:00,"PKI mencoba merongrong ideologi Pancasila. Anggota Komisi II DPR RI A. A Bagus Adhi Mahendra Putra mengingatkan bahaya laten komunisme.
#TumpasGerombolanPKI
#TumpasGerombolanPKI https://t.co/y0bi6usC19"
46,2022-09-29 23:13:43+00:00,Bukti kalo orang DUNGU juga bisa jadi anggota @DPR_RI .....🤣🤣🤣🤣🤣. Yg milihya bodoh banget....
47,2022-09-29 23:13:23+00:00,@NUgarislucu Ibu DPR nya maju pas nanem padi tapi pas dikantor kinerja anggota DPR mundur wkwk
48,2022-09-29 23:05:34+00:00,"lobi politik jalan, kami rapat dgn Komisi X DPR juga menghadap Bpk Presiden @jokowi beliau sangat apresiatif dan setuju harus ada grand design/peta jalan pendidikan terlebih dulu https://t.co/CMQ8QG7Rag"
49,2022-09-29 23:04:14+00:00,"@bahri1262 @SalmanS98814046 @HidayatBiin Yg nulis bangga jadi anak PKI blom tentu PKI, emang kalau anak presiden harus jadi presiden, anak DPR harus jadi DPR? Bangga jadi anak PKI bisa jadi karena PKI di takuti sampai sekarang, dengar PKI langsung pada takut kan?"
50,2022-09-29 23:00:48+00:00,SYAMSUL BAKHRI TANRI Caleg Partai Golkar DPR RI Dapil KALTIM No. Urut 6 dinosbtlatanro #infocaleg
51,2022-09-29 22:56:53+00:00,DPR SAHKAN RUU APBN 2023 MENJADI UNDANG UNDANG
52,2022-09-29 22:56:01+00:00,DPR PUTUSKAN TAK PERPANJANG ASWANTO SEBAGAI HAKIM MAHKAMAH KONSTITUSI
53,2022-09-29 22:52:00+00:00,DPR RI SAHKAN JOHANIS TANAK SEBAGAI WAKIL KETUA KPK GANTIKAN LILI PINTAULI SIREGAR
54,2022-09-29 22:49:14+00:00,"@msaid_didu Tak heran, bpip mbok , DPR anak"
55,2022-09-29 22:48:34+00:00,"️🇺🇸🇺🇦🇷🇺Senator AS telah memperkenalkan undang-undang yang akan memotong bantuan AS ke negara mana pun yang mengakui hasil referendum wilayah DPR, LPR, Kherson, dan Zaporozhye untuk bergabung dengan Rusia‼️"
