,Date,Tweet
31,2022-12-30 23:09:50+00:00,"Tergantung yg nyebat, kalo yg nyebat modelan dpr ian ya cakepnya makin kebangetan 😩"
32,2022-12-30 23:09:32+00:00,"Dean, DPR Ian, Jaewon"
33,2022-12-30 23:08:45+00:00,"@msaid_didu @DPR_RI Aduh om, gocekan lau deket kotak penalti niiiih... 😝😝"
34,2022-12-30 23:07:20+00:00,@Muhammad_Saewad Menunggu jumlah kursi anggota dpr
35,2022-12-30 23:06:35+00:00,Day 19 menunggu DPR x NCT collab https://t.co/mBdsU22jdf
36,2022-12-30 23:05:46+00:00,@moonareas DPR IAN 😭
37,2022-12-30 23:04:24+00:00,"😱😱 and @DPR_RI nya setuju gitu aja? 😲😳😱

@msaid_didu @Fahrihamzah @RamliRizal"
38,2022-12-30 23:02:58+00:00,"@rinmarse Dpr.......?
Masih ada kah.....?"
39,2022-12-30 23:01:33+00:00,@Opini_Vaath @NarasiNewsroom @DPR_RI Karena sebenarnya merekalh yg menginginkan  nya krna cuan
40,2022-12-30 23:01:23+00:00,"@madisnur DPR yang harusnya evaluasi pemerintah mingkem, percuma pilih anggota legislatif ga da guna. Kerjanya jadi tim hore pemerintah."
41,2022-12-30 23:00:13+00:00,"@note_iqbal @yunartowijaya Manusia itu keahliannya macam2. Ada yang ahli bicara, ada yang ahli kerja, ada yang ahli menghina dan lainnya.
Yang jadi pemimpin itu yang ahli kerja, yang ahli bicara jadi guru atau di dpr, yang ahli menghina ya tinggal nunggu siapa yang menghire utk menghina .."
42,2022-12-30 22:58:03+00:00,jadi alasan kuat utk dimakzulkan doong... @DPR_RI
43,2022-12-30 22:55:59+00:00,"@OposisiCerdas Saya heran, utang itu pake persetujuan DPR apa tidak, kalo pake persetujuan DPR, DPR itu cuma wakil, sudah disetujui tidak sama yang mewakilkan. Dibayar pake apa, yang bayar siapa. Mbangun Kuwi sak mampune. Bangun jiwanya dulu Ben waras, baru fisiknya sehat. Goblok"
44,2022-12-30 22:53:28+00:00,@ILHAM2504 @DPR_RI @CNN @WartaEkonomi coblos apemnya si nganu
45,2022-12-30 22:50:33+00:00,"@msaid_didu @mohmahfudmd Dengan penguasaan DPR 82%, juga DPD, yg artinya juga MPR, teoritis Jokowi bisa berbuat apa saja. Di MK ipar lagi. Kalangan intelektual, termasuk seperti forum rektor, ingatkan kalau sdh kelewatan"
46,2022-12-30 22:49:22+00:00,"@NarasiNewsroom Keputusan MK kalah ma perpu..
Dan DPR diam...
Dah bubarkan aja legislatif dan yudikatif.
Biar eksekutif bisa seenaknya sendiri."
47,2022-12-30 22:47:13+00:00,"@motodobel @AlphaARachman @SyaifulHooda @DPR_RI @dikdasmenpusat @muhammadiyah @unifahr @pijarguru @icharis Bapak kurang piknik ke pinggiran kota dan juga kampung2. Berubah, pastilah semua juga bakal dan harus berubah sesuai dengan waktu dan tempatnya. Kalo anggaran setingkat negaranya saja ngos ngosan, ya jangan pula sok sokan. Inovasi harus kita sambut dengan kewijaksanaan"
48,2022-12-30 22:45:16+00:00,@msaid_didu @DPR_RI Boleh jadi.
49,2022-12-30 22:45:09+00:00,"@rudyjatmiko @AlphaARachman @hnurwahid @SyaifulHooda @DPR_RI @dikdasmenpusat @muhammadiyah @unifahr @pijarguru @icharis Kalau saya mendengar istilahnya saja merasa aneh, merdeka.
Maksa banget.
Kurikulum harus mempolakan keilmuan,ini kok terasa membebaskan yg mengkhawatirkan"
50,2022-12-30 22:44:37+00:00,@HabiebBass @Negeriku_INA Sadar diri lah punya kursi di DPR RI cuma seupil 😂
51,2022-12-30 22:42:55+00:00,@AgusDoa63885192 @murapin21 @hrdbacot Asumsi darimana? Jelas-jelas disebut kalau di RUU itu pemberhentian butuh persetujuan DPR yang adalah politisi. Asumsi itu bilang banyak ASN yang tidak jelas jobdesknya. Banyak itu berapa? Datanya darimana?
52,2022-12-30 22:41:47+00:00,"@motodobel @AlphaARachman @SyaifulHooda @DPR_RI @dikdasmenpusat @muhammadiyah @unifahr @pijarguru @icharis Mampir sini, ngajar di kampung ku? Biar tahu sampean efek kebijakan pemerintah mewajibkan Kurikulum Merdeka tsb.. Dan biar sampean tahu bahwa namanya merdeka itu GAK ADA!!"
53,2022-12-30 22:40:23+00:00,@shxjisung skz e dpr
54,2022-12-30 22:34:28+00:00,skz con dpr
55,2022-12-30 22:33:12+00:00,"@CNNIndonesia Dear : @jokowi 

Atur sajalah...!!! Bapak yang berkuasa...

CC @DPR_RI @officialMKRI @KSPgoid @KemensetnegRI @setkabgoid"
56,2022-12-30 22:28:56+00:00,"@Nicho_Silalahi @MariaAlcaff Tidak ada Audit, sudah disepakati DPR krn keadaan Extraordinary darurat. Hebat ya https://t.co/eG3TzIwszZ"
57,2022-12-30 22:28:21+00:00,"Bu @puanmaharani_ri Pak @jokowi
@kemendagri @PDI_Perjuangan
@DPR_RI @dprdjatengprov dkk @Dennysiregar7 @GunRomli @addiems @permadiaktifis @yusuf_dumdum_ Bisa diingatkan pak @ganjarpranowo kerja dengan benar tidak? ~ #eaaa
https://t.co/MJyfqw34ZO"
58,2022-12-30 22:23:44+00:00,"@YLBHI Ugal2 an konstitusi gini ga sekali dua kali.

Tau sih setahun lagi, tapi apa ga bisa…? Kan ada MPR DPR (fisiknya)…"
59,2022-12-30 22:18:26+00:00,@AndiHamz1174 @fallbreath @CNNIndonesia Dpr kh?
60,2022-12-30 22:16:34+00:00,"Perasaan surem thd republik wakanda ini muncul ketika banyak org yang kesel sama DPR periode lalu karena terlalu „berisik“, dan adem ayen aja ngeliat dpr periode kini yg anteng2 aja. Mungkin emg cocoknya sistem feodal kerajaan kaya film kolosal 😂

Kado tahun barunya mantep ya :)"
61,2022-12-30 22:14:48+00:00,@BennyHarmanID Protes aja lewat DPR kok ber koar2 di medsos sih..?? Apa suara DPR sudah tidak dianggap ?
62,2022-12-30 22:00:08+00:00,"bayangin ketua komisi 3 DPR RI jadi ketua KPU. terus DPR ujug ujug bikin UU Pemilu yang gaada di prolegnas.

apa ga demo 7 hari 7 malam itu sospol bem.

dari awal sospol gaada kritik ke proses persiapan tapi malah ada yang sibuk ngurusin baliho sambil nuduh2 curang. 🤣🤣🤣 https://t.co/mF8yPYF6Jc"
63,2022-12-30 21:58:49+00:00,"@Opini_Vaath @NarasiNewsroom @DPR_RI jelas dong, dpr mayoritas adalah partai koalisi pemerintah. masa gak ngikut"
64,2022-12-30 21:54:50+00:00,"@BosPurwa Pemilihan kata ""saya"" ingin menunjukkan keinginan untuk di akui bahwa bantuan dari kantong pribadi.. Padahal....???

Itulah kenapa saya lebih suka pejabat yg saat menjabat menggunakan kata ,pemprov , pemda ,presiden   DPR dll. Karena tindakan nya atas jabatan nya."
65,2022-12-30 21:53:11+00:00,"@motodobel @AlphaARachman @SyaifulHooda @DPR_RI @dikdasmenpusat @muhammadiyah @unifahr @pijarguru @icharis Bukan nggak mau, Oom, tapi tidak semua bisa mengadopsi di waktu yang bersamaan karena setiap sekolah punya kondisi yang bervariasi di sekolah dan KBM nya . Ini bukan proses yang sederhana seperti mengubah gado2 sedang jadi pedas hanya dengan menambah 3 buah cabe dan 2 karet"
66,2022-12-30 21:52:53+00:00,@CitraLestariP @STresnowat1 @aniesbaswedan Dia pengangguran stlh nggak anggota DPR.
67,2022-12-30 21:46:36+00:00,"@msaid_didu @DPR_RI UU Cipta Kerja diputuskan oleh MK harus direvisi dalam tempo 2 tahun karena inskontitusinal bersyarat.

Pemerintah menerbitkan Perppu untuk mengganti UU Cipta Kerja. Apa ini maksudnya UU Cipta Kerja dibuang ?

Perppu diterbitkan dg alasan ancaman  kondisi global.  Woww.. 🙄"
68,2022-12-30 21:44:56+00:00,"@AlphaARachman @SyaifulHooda @DPR_RI @dikdasmenpusat @muhammadiyah @unifahr @pijarguru @icharis Izin tanya aja pak
maaf jika pengetahuan saya terbatas

setahu saya tingkat tk tidak boleh belajar calistung
tapi kalau lihat kurikulum baik k13 maupun kurmer, anak harus sdah menguasai calistung

maaf jika saya salah pak"
69,2022-12-30 21:44:32+00:00,Kenapa kita berteriak di  medsos ??? . Kenapa nggak parlemen kita yg bekerja panggil tuh presiden ke DPR dan klu perlu adili
70,2022-12-30 21:44:25+00:00,dpr ian
71,2022-12-30 21:42:02+00:00,"Tiki - Taka - Crush, DPR LIVE https://t.co/BnqOFzWrBb"
72,2022-12-30 21:39:32+00:00,"MK jg sangat jelas dlm pertimbangannya menyebut UU Ciptaker tdk sesuai dg rumusan baku pembentukan Per-UUan. Karena isinya perubahan pasal2 UU lain, tapi malah diberi nama/nomenklatur baru.

Apa DPR &amp; pemerintah tak sanggup memperbaiki? Atau akal2an melawan konstitusi?

Rusak!!"
73,2022-12-30 21:26:54+00:00,DPR RI dan para Professor sudah merancang RKUHP agar sesuai! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum https://t.co/Ny5Iq7QK0F
74,2022-12-30 21:24:01+00:00,@nacional_memes Calico de DPR IAN
75,2022-12-30 21:20:21+00:00,"RT kebulrokok: tato, tarung derajat

dpr ian (christian yu) au https://t.co/OohBrs9tuD"
76,2022-12-30 21:05:56+00:00,@awemany @CutSarina5 @ganjarpranowo Ayo @FPD_DPR @FPKSDPRRI @fraksinasdemDPR buka pintu mosi tdk percaya utk @jokowi
77,2022-12-30 21:02:49+00:00,"@CNNIndonesia Perpu yang diterbitkan Pemerintah/Presiden
sifatnya sementara, 
harus segera ditindaklanjuti DPR 
untuk dijadikan UU pada masa persidangan selanjutnya.

Apabila DPR tidak menyetujui, maka DPR
bisa membatalkan/mencabut Perpu tersebut.

Bola Panas kini ditangan DPR 

☝️😃
#Perpu https://t.co/qM6ttYbFgr"
78,2022-12-30 21:02:44+00:00,"@KirnoPurwanto @NarasiNewsroom Kurang tau si pak, tapi perppu ini bisa dibatalin dpr jugaa, jadi bingung juga yg paling tinggi apa"
79,2022-12-30 20:52:06+00:00,"Seandainya RUU Perampasan Aset sudah disahkan @DPR_RI mungkin Aset para terdakwa ACT termasuk yg bisa dirampas @KejaksaanRI 
#SahkanRUUPerampasanAset"
80,2022-12-30 20:35:34+00:00,"baru tau beritanya. pemerintah nerbitin peraturan pemerintah pengganti undang-undang. dan secara otomatis menggugurkan putusan MK perihal inkonstitusional UU Ciptaker. fyi menurut UUD 1945 Perppu tidak dapat diajukan uji materi kepada MK, karena yang dapat menguji hanya DPR. https://t.co/vImVgJZqn7"
81,2022-12-30 20:30:54+00:00,@francis_scarr In DPR?
82,2022-12-30 20:26:36+00:00,"@tvOneNews Benar pak, nanti hasilnya anggota DPR/DPRD ditentukan partai. Jadi gak ada lagi jual beli nomor urut caleg partai, dan gak akan ada lagi kasus model ""harun masiku"" .
Semuanya aman terkendali, dikendalikan partai. Partainya terkendali oleh ketum,
Dan ketumnya terkendali oleh ...."
83,2022-12-30 20:25:20+00:00,@DiK_KuN Ono DPR karo Jaypark gas
