,Date,Tweet
71,2022-10-30 21:19:46+00:00,"Pengamat Politik dari Universitas Al Azhar Indonesia Ujang Komarudin menganggap Puan Maharani sedang dipromosikan oleh partainya menjadi Capres 2024. Menurutnya, hal itu tampak dari mulainya safari politik yang dilakukan Ketua DPR RI tersebut. https://t.co/be2WmXEWQj"
72,2022-10-30 21:13:58+00:00,Berikut rangkuman atau cuplikan apa yang sudah dilakukan Ketua DPR RI Puan Maharani. Yuk kita simak !!! https://t.co/qj8GC5zAIr
73,2022-10-30 21:13:35+00:00,"Memperingati 94 tahun Sumpah Pemuda, Ketua DPR RI Puan Maharani mengajak seluruh pemuda-pemudi Indonesia berdikari lewat karyanya masing-masing. https://t.co/NEzO6ZD84f"
74,2022-10-30 20:57:44+00:00,Dpr petista https://t.co/vcouUTnXTF
75,2022-10-30 20:43:59+00:00,@obrienrzd dpr ian
76,2022-10-30 20:42:21+00:00,@ledvienrose Met u tw gk ian bermasalah sm DPR?
77,2022-10-30 20:41:59+00:00,"@Elif_kpn Day6 Wonpil/ot6
Skz Changbin et Seungmin
Svt ot13
Monsta x jooyeon
2pm Junho
DPR cream"
78,2022-10-30 20:39:56+00:00,@ledvienrose Dpr dr blkg damagenya full
79,2022-10-30 20:33:30+00:00,saya sana manood solo con ng epik high kaso sabay ng dpr kakagalit
80,2022-10-30 20:30:35+00:00,@ThatEricAlper dpr WOO
81,2022-10-30 20:28:27+00:00,Mana abis bikin story lagu DPR Ian yang so beautiful 😭😭😭😭
82,2022-10-30 20:26:28+00:00,"pemenang sejati, mampu menang. tetapi belum tentu harus menang dan mampu mengalah dengan bijaksana."
83,2022-10-30 20:22:40+00:00,hoseok sung by dpr ian https://t.co/5pNKYinCci
84,2022-10-30 20:18:23+00:00,DPR Tegaskan Banyak Persoalan Pertambangan di Tanah Air Karena Longgarnya Pengawasan https://t.co/CJSFoilPoG #GlobalNews
85,2022-10-30 20:02:30+00:00,@_ekokuntadhi Makanya KL ada anggota DPR kayak gini harusnya dikebiri..
86,2022-10-30 19:40:24+00:00,@OnlyFrens Coba ceramah gitu di gedung DPR apa lah respon mereka...😃
87,2022-10-30 19:39:05+00:00,@bianxshua HAHAHAHA YUP!!! DPR IN MNL &lt;3
88,2022-10-30 19:35:50+00:00,"@odeishere Day6 Wonpil /OT5
Xh Seungmin
Tbz Chanhee
Ab6ix Woojin
OOO Yoonjung / nine (wrecker)
DPR : cream
SuperM: Baekhyun, Mark"
89,2022-10-30 19:30:16+00:00,"#OpIndonesia #Hmei7 | #Bjorka
@Gerindra @prabowo @_TNIAU
saya legenda hacker calon DPR kabupaten kediri dari parpol gerindra izinkan saya memperjuangkan pertanian dan peternakan karena selama ini pelaku rakyat kita dipungut biaya oleh birokrasi nakal desa.
https://t.co/rK9F2MLP3a"
90,2022-10-30 19:28:58+00:00,@LUNERPW Tag pemuja DPR puan @rosesillya
91,2022-10-30 19:22:17+00:00,DPR IAN IS 32- https://t.co/o5Ju45Ve3c
92,2022-10-30 19:17:40+00:00,"Buat aja Gedung DPR itu sesekali seperti House of Common nya UK. Nah, bisa ditonton di YouTube itu gimana PMs Rishi Sunak berhadapan dg oposisi Sir Keir Starmer. Pak Jokowi bisa saja menerima pertanyaan dari siapa begitu, disiarkan langsung streaming."
93,2022-10-30 19:09:08+00:00,DPR Minta Kemendag Amankan Harga dan Pasokan CPO https://t.co/faU8RqoT51 https://t.co/nsn8t8mVjl
94,2022-10-30 19:06:17+00:00,"Bendahara DPD PDIP Jawa Tengah yang juga Anggota DPR RI, Agustina Wilujeng Pramestuti, mendoakan agar Ketua DPP PDIP, Puan Maharani, menjadi calon presiden dan menang Pilpres 2024. https://t.co/j02hyJOOgp"
95,2022-10-30 19:06:01+00:00,Puan Maharani mendapat giliran pertama untuk menyampaikan ide dan gagasan dari DPR RI dalam hal mempromosikan diplomasi parlemen untuk keamanan regional. https://t.co/iSipb47hGI
96,2022-10-30 19:05:27+00:00,"Ketua DPR RI Puan Maharani dinilai memiliki modal kuat untuk menjadi seorang pemimpin, terutama menjadi pemimpin RI. https://t.co/hfwyhGVcf9"
97,2022-10-30 19:05:06+00:00,"Pakar Komunikasi Politik dan Kebijakan, Riant Nugroho memprediksi, Ketua DPR Puan Maharani mudah mendapatkan tiket menjadi presiden di 2024. https://t.co/oNghCVAWgj"
98,2022-10-30 19:04:58+00:00,Anggota DPR RI Agustina Wilujeng mendoakan Puan Maharani menang Pilpres 2024 dan mendorong persaingan yang sehat dan elegan. https://t.co/fAa5rPfnjO
99,2022-10-30 19:04:54+00:00,"Posisi Puan Maharani sebagai Ketua DPR RI perempuan pertama, dinilai memberikan nilai tawar yang cukup tinggi, oleh sebab itu banyak yang merasa tidak nyaman dengan kehadiran Puan dalam bursa capres 2024. https://t.co/Z98O3BslRR"
100,2022-10-30 19:04:44+00:00,Anggota DPR RI Masinton Pasaribu menilai Puan Maharani memenuhi kriteria seorang pemimpin karena ditempa sejarah sejak remaja. https://t.co/Uq4aKJdsBH
101,2022-10-30 19:04:25+00:00,"Meskipun belum pernah menghadapi pilkada, namun suara tertinggi di DPR yang diperoleh Puan Maharani tentunya merupakan sebuah prestasi yang luar biasa. https://t.co/JQox8n5irB"
