,Date,Tweet
31,2022-03-30 23:24:06+00:00,"@DPR_RI @FPKSDPRRI 

Kerja!

@NajwaShihab @karniilyas @korantempo @tempodotco"
32,2022-03-30 23:24:00+00:00,@heartofgom Dirampok buat beli tirai gedung dpr yg alokasi dananya sampe 1 M 👍
33,2022-03-30 23:18:48+00:00,"DPR kalau memperjuangkan baru namanya wakil rakyat, permasalahan ini krusial ruwet nanti biaya sim bisa saja dihapus tapi cek lain lalinnya bisa tambah....dan aturan ditambahi jadi peluang calo calo...karena tambah gak praktis alias ruwet"
34,2022-03-30 23:18:24+00:00,@cybsquad_ @tni_ad @Puspen_TNI @DPR_RI Dibolehkan ntr ditempatkan di iikn yg baru ....
35,2022-03-30 23:17:35+00:00,"@jokowi Taat konstitusi bukan menolak jabatan 3 periode,kalau sebagian besar masyarakat yg d wakili oleh DPR utk Amandemen Konstitusi memperbolehkan jabatan 3 periode itupun bpk harus taat konstitusi...!!!"
36,2022-03-30 23:16:58+00:00,@6undul0h #DPR_RI sadarlah
37,2022-03-30 23:15:53+00:00,@remajaparuhbaya dpr ian ayo nanbah  bias
38,2022-03-30 23:12:28+00:00,@jannotama @alisyarief @DPR_RI @mprgoid Alfatihah... Aamiin YRA
39,2022-03-30 23:12:28+00:00,"Kita lihat apakah anggota dpr, lidahnya berbisa? Siapa tau mereka semuanya setuju adanya penundaan pemilu dan berubah dari apa yg didengungkan sekarang, seolah menolak.."
40,2022-03-30 23:10:03+00:00,"DPR Usulkan Perpanjangan SIM Gratis, Ini Alasannya https://t.co/bbTjQbTJLT #TempoOtomotif"
41,2022-03-30 23:09:26+00:00,"@maspiyuaja pinter banget kalo bikin plot twist....""waktu harga 5.500 kok gak turun""
gini ya tong...emang gak dihitung harga beli sebelumnya...cara penetapan harga di sini itu gak dilepas bebas kek negara lain yg per hari berubahnya sesuai pasaran...disini naik turun harus persetujuan DPR.."
42,2022-03-30 23:05:14+00:00,"Jika ada yg menginginkan masa jabatan 3 periode bahkan seumur hidup, silahkan saja tapi bukan Presiden dan Wakil Presiden atau Kepala daerah tapi  jadilah Anggota DPR, DPRD, DPD, anda bebas..  

#StopJokowiTigaPeriode
#StopJokowiTigaPeriode https://t.co/PEqi4bsWSE"
43,2022-03-30 23:05:04+00:00,@Widinarko1 @satriohendri @joserasyid @tvOneNews Tanpa DPR insyaallah Indonesia tetap maju
44,2022-03-30 23:03:34+00:00,"Di tengah sulitnya ekonomi rakyat yang terus mencekik karena berbagai kebutuhan pokok naik, para wakil rakyat justru sibuk ""mempercantik"" aksesoris Rumah Jabatan Anggota (RJA) DPR. Inikah tanda sense of crisis wakil rakyat telah sirna?
https://t.co/vz7hfoGIYf"
45,2022-03-30 23:03:08+00:00,"@korantempo Ya namanya jga di ajak jalan2 ke gedung MPR DPR alhmdulilah tugasnya cuma srh tereak mudah bngt ,dikasih uang saku dpt nasi kotak pke dging,ke jkrta.klu sendiri niat mna mungkin wong yg di korup dana desa dikit mending buat beli sawah Ama kbon.sisanya buat nyawer dah kpn lgi."
46,2022-03-30 23:01:53+00:00,"Kenapa cukong selalu lebih maju selangkah, lebih canggih sama perangkat hukum, ya karena cukong yang membiayai hukum itu sendiri. Misalnya cukong mau berbuat kejahatan 6 bulan lagi, tinggal mulai bulan ini cicil nyogok anggota DPR buat menghasilkan produk hukum yg melindunginya."
47,2022-03-30 23:01:52+00:00,@jokowi Dan konstitusi akan coba diubah melalui kongsi DPR
48,2022-03-30 23:01:18+00:00,masa aku mimpi DPR Ian baca buku Laut bercerita wkwkwk
49,2022-03-30 22:59:51+00:00,"Sudah saatnya kah sekarang, RAKYAT menggunakan HAKnya, Impeachment ( PEMAKZULAN ), karena Presidenku ini NEKAT, nekat SALAH @jokowi @MPRRI @DPR_RI

Damai Hari Lubis ketua Aliansi Anak Bangsa ""Jokowi adalah Presiden yg nyata² banyak BERBOHONG"" https://t.co/gjvnu3fEtr"
50,2022-03-30 22:56:54+00:00,@CNNIndonesia Naah kan ini yg kalian mau kan.... Memprovokasi dpr untuk revisi UU. Padahal sebenarnya mau??? Silahkan saja... Mungkin 98 jilid 2 akan terjadi
51,2022-03-30 22:56:01+00:00,@IsmailBhakti @Smsl_alghozali Bukan opini karena anggota DPR komisi IX Dede Yusuf ikut berkomentar terhadap hilangnya kata Madrasah didraf RUU SISDIKNAS.
52,2022-03-30 22:55:44+00:00,Mau nyerahkan urusan perpanjangan pilpres ke DPR? Lihat aja track recordnya DPR
53,2022-03-30 22:55:33+00:00,@PRFMnews Makin menjerit saja rakyat. Makanya 2024 harus jelas milih harus berubah jangan milih yg buat rakyat sengsara @DPR_RI
