,Date,Tweet
27,2022-05-30 23:17:02+00:00,DPR berencana segera mengesahkan RUU KUHP tanpa pembahasan ulang pasal demi pasal dalam draf lama yang urung disahkan. Pasal-pasal bermasalah masih dipertahankan. https://t.co/ksmwxlcWmw #KoranTempo
28,2022-05-30 23:10:17+00:00,"BNPT Ajukan Pinjaman Luar Negeri US$160 Juta dan SBSN Rp290 Miliar, DPR Setuju https://t.co/MEFwKfl6gK"
29,2022-05-30 23:08:08+00:00,Kacau! Suami Ketua DPR AS Ditahan Polisi Gegara Nyetir Sambil Mabuk https://t.co/Wu9Bqf2jL5
30,2022-05-30 23:06:27+00:00,"@HabibMu50362599 @KPN Typo maksudnya @KPK_RI susah mantaunya, lebih mudah klo pemilihannya melalui @mprgoid / @DPR_RI"
31,2022-05-30 23:05:14+00:00,"@kompascom Kecelakaan bg negara? Politik memanipulasi Preman jadi legal. Politik dan Preman sama2 malak rakyat, yg satu dilindungi UU yg dibuat “DPR” sendiri kalau preman ilegal dan tdk diatur dlm UU krn tdk bisa membuat UU nya sendiri! Pemimpin tdk hrs pintar pokok menang yo opo coro ne?"
32,2022-05-30 23:02:46+00:00,@Jizel_dpr Pagi jugaa
33,2022-05-30 23:01:43+00:00,"@KomunitasKretek @jokowi @DPR_RI @KPPU @tvOneNews Maka, @KPPU harus proaktif investigasi prakting curang ini...."
34,2022-05-30 23:00:04+00:00,@Jizel_dpr pagiii
35,2022-05-30 22:59:52+00:00,@Jizel_dpr pagi
36,2022-05-30 22:59:47+00:00,@Jizel_dpr pagi
37,2022-05-30 22:57:56+00:00,"@democrazymedia Mbayarnya gimana? 
Emangnya BNPT tu perusahaan yg profit oriented kah? 
Atau mbayarnya dg cara ""barter"" nangkepin ""teroris2"" yaitu org2 yg dianggap ""vocal"" thd kebijakan2 rezim yg nyeleneh en merugikan rakyat banyak..?? 
DPR setuju??? Utk buat bagi2 antara DPR en BNPT bancakan??"
38,2022-05-30 22:55:20+00:00,"@Ganang_Asf @aldhiraaa @PallakaGO @CNNIndonesia Kalo 0% ga realistis jg krn akan terlalu banyak calon, idealnya spt yg diusulkan PKS PT sama spt ambang  batas parlemen 4%. Capres maksimal sebanyak 9 fraksi di DPR, jika masing² parpol mengajukan capres. Jika koalisi semakin sedikit capres, bisa 3-5 capres"
39,2022-05-30 22:44:42+00:00,"@_ekokuntadhi Tupoksi DPR bukan ngurusi UAS dan DPR gak bisa sembarangan bawa masalah dlm negeri ke PBB,trs novel bakmukmin itu apa kontribusinya PD NKRI kok berani banget merintah DPR RI ?"
40,2022-05-30 22:43:55+00:00,@energitodayID @pertamina @KemenBUMN Setuju dengan hal yang akan di lakukan oleh DPR dan pemerintah
41,2022-05-30 22:41:33+00:00,Buruh Tolak Keputusan RUU PPP yang Disahkan DPR pada Munas VIII di Yogyakarta https://t.co/pPqknXY0Kj
42,2022-05-30 22:40:05+00:00,Seorang anggota DPR RI diduga menampar pegawai restoran. Terduga pelaku penganiayaan sudah diperiksa polisi. https://t.co/HTEUi283IM
