,Date,Tweet
45,2022-11-29 23:17:36+00:00,Kata Ketua Komisi I DPR Soal Rekam Jejak Calon Panglima TNI Yudo Margono https://t.co/9io6qVbXzP
46,2022-11-29 23:16:23+00:00,Anggota DPR ya telpon lah. Tolong
47,2022-11-29 23:15:14+00:00,"Wakil Ketua DPR RI Dasco menyebut fit and proper test calon Panglima TNI, KSAL Yudo Margono, kemungkinan dilakukan pada pekan depan. Ini alasannya... https://t.co/k4LX2LTAgg"
48,2022-11-29 23:13:21+00:00,Mr. Insanity – DPR IAN https://t.co/cED0cf72MJ
49,2022-11-29 23:12:45+00:00,sayang di ako makakapag dpr we gang gang 🤧
50,2022-11-29 23:12:08+00:00,DPR IAN EXACTO HYUNE MI AMOR 🖤🖤🖤
51,2022-11-29 23:10:51+00:00,"...itu yg diharapkan, paling tidak dpr tdk dikuasai lagi..."
52,2022-11-29 23:08:38+00:00,Di talaga makakapag DPR WE GANG GANG  🥲
53,2022-11-29 23:05:00+00:00,"@Hahawkwklol @raknduwe @JeSuu99 @virgogasm @dhee_dood @convomfs Kita semua menghujat dpr korupsi, pejabat korupsi, dll. 

Pertanyaannya adalah, apakah ada jaminan kita gak bakal korupsi kalo diposisi mereka? Wkwkwk"
54,2022-11-29 23:04:40+00:00,"@LaNyallaAcademy @DPDRI @DPR_RI @democrazymedia Ayo @fahiraidris @DPDRI kalo berjuang demi rakyat segera cabut mandatori Vaxx C19, otak Jepang sekali lagi lebih cerdas dari Wakanda 
https://t.co/i8nBmRBrVv"
55,2022-11-29 23:03:58+00:00,"DPR RI pastikan  tidak ada dana BUMN mengalir ke acara Nusantara Bersatu

Kabar soal dana dari BUMN itu berbau fitnah keji 
@erickthohir
#BangkitBersamaET https://t.co/CNzQHCwGNc"
56,2022-11-29 23:02:21+00:00,ptn mais j’ai vu dpr quoi ?????????
57,2022-11-29 23:01:21+00:00,"Apa sih hidden agenda jika Koperasi di bawah OJK ?

#TolakOJKdiKoperasi
#TolakOJKdiKoperasi
#TolakOJKdiKoperasi
@jokowi
@KemenkopUKM
@kemenkeuRI
@DPR_RI https://t.co/rKHYkE88wC"
58,2022-11-29 22:59:48+00:00,"DPR pastikan tidak  ada dana  BUMN  mengalir ke acara  Nusantara Bersatu.
Tidak  ada  proposal  pengajuan  RP 100 M ke kementerian BUMN. 
@erickthohir 
#BangkitBersamaET https://t.co/kU97dHtYOh"
59,2022-11-29 22:56:20+00:00,@Bagindaa98 @badjoejavas @setelah24ya25 @HoofdbureauID @DivHumas_Polri @DPR_RI Takut bnget abis gebukin orang sampe mampus masa kecilnya pas lulu sekolah daftar jd aparat trus lolos wkwks😭
60,2022-11-29 22:54:49+00:00,@RannaMekel @badjoejavas @setelah24ya25 @HoofdbureauID @DivHumas_Polri @DPR_RI Lulus skolah lngsung dagang onde”😭
61,2022-11-29 22:53:48+00:00,@kiokio878 @badjoejavas @setelah24ya25 @HoofdbureauID @DivHumas_Polri @DPR_RI Yg rubah UU itu kan bukan polisi🗿
62,2022-11-29 22:52:11+00:00,"Bismillahi Rachmani Rachim  🇮🇩🇮🇩🇮🇩
Jangan ada yg marah ya, bila Aceh pilih @aniesbaswedan 
Boleh marah kalau Aceh minta MERDEKA 🇮🇩🇮🇩🇮🇩

@NasDem @PKSejahtera @PDemokrat  @PemprovAceh
@DPR_Aceh @sobat_anies @sobataniesaceh
@Sobataniesmbr24 
@tempodotco 
@alisyarief @rockygerung_rg https://t.co/ROt4lgALx6"
63,2022-11-29 22:50:47+00:00,"Sementara Divisi Teknis Penyelenggaraan, Insan Qoriawan, menyampaikan bahwa PKPU tentang pencalonan DPD saat masih belum diundangkan, tetapi sudah dikonsultasikan ke Komisi II DPR RI. 

Acara dimulai pukul 09.30 WIB - selesai."
64,2022-11-29 22:50:17+00:00,Sapa yg h-6 belom nemu outfit ktemu dpr?!!! Saya saya sayaaa
65,2022-11-29 22:49:13+00:00,"@HendyWidyow @sbyfess Jeneng e preman mas, lek sogeh ga ngara dadi preman, dadi dpr."
66,2022-11-29 22:45:55+00:00,@c90mikey hula hoops pero de dpr
67,2022-11-29 22:44:45+00:00,"HARI ASPIRASI

Anggota DPR RI Fraksi PKS, Amin AK dan Suryadi Jaya Purnama, menerima aspirasi dari warga Bandung Barat, tepatnya yang tinggal di Kec. Ngamprah dan Kec. Padalarang, guna membahas mengenai wilayah mereka yg terkena dampak negatif akibat pembangunan kereta cepat. https://t.co/kSK6tYw7pb"
68,2022-11-29 22:39:04+00:00,"Berita Papua // Lagi, DPR Papua dan keluarga korban mutilasi minta 6 prajurit TNI diadili di Timika https://t.co/034QAMjIqX https://t.co/onfLnf2RfR"
69,2022-11-29 22:31:49+00:00,"https://t.co/CJqa5jOQta ==&gt; Pemerah Bibir Alami Original Beauty Clinic #pemerahbibir #perokok #bibirpink #bibirhitam #lipstick #serumbibir #bestseller #gratisongkir #bayardirumah
#ruukuhp #dpr"
70,2022-11-29 22:29:53+00:00,"@collegemenfess Bolos nder, karena walaupun izin tetap dianggap tidak hadir"
71,2022-11-29 22:29:29+00:00,d-day! see u dpr gang!!
72,2022-11-29 22:21:52+00:00,@oxygenoid @pn7l7h Pungli sudah tradisi bangsa ini dpr aja masih pda pungli
73,2022-11-29 22:18:45+00:00,Anggota DPR dapil sumatera Barat paling sok suci itu tahu ga sih anaknya suka banget telanjang di Instagram?
74,2022-11-29 22:17:01+00:00,@poetheejin dpr live amooo
75,2022-11-29 22:16:24+00:00,@poetheejin DPR ALI LACRE
76,2022-11-29 22:16:14+00:00,HOYY NAAY CONCERT ANG DPR!!!!!!!!!!!!!!!!!!!
77,2022-11-29 22:15:15+00:00,"@hardye76 Anggota dpr kan tunjangan komunikasinya berjuta2, ya ditelephon lah itu Pak Bas masa cm ngandelin wa."
78,2022-11-29 22:12:50+00:00,YLBHI: Pemerintah dan DPR Mengulang Situasi 2019 Saat RKUHP Ditolak #ylbhi #rkuhp #matradata https://t.co/0bZOm51w3T
79,2022-11-29 22:12:49+00:00,YLBHI: Pemerintah dan DPR Mengulang Situasi 2019 Saat RKUHP Ditolak #ylbhi #rkuhp #matradata https://t.co/U8fPGe5NVp
80,2022-11-29 22:08:08+00:00,"Inilah yg disebut Rakyat kecil..‼☝️
Semua bkampanye utk rakyat. ..tp rakyat kota yg borju...😑
@PDemokrat 
@PartaiGolkar 
@PDIPPusat 
@NasDem 
Bulshiiittt..🙄 jembatan pnyeberangn sj tak ada yg peduli...ktnya anggota DPR reses k tmpt rakyatnya yg milih..tp hny bobok dihotel🤡 https://t.co/qdLfiyDXdT"
81,2022-11-29 22:04:33+00:00,hyunjin che cita ian my skz x dpr crumbs https://t.co/Tmd6Jc90hk
82,2022-11-29 22:01:52+00:00,"Pimpinan DPR: Kalau Terus-terusan Dibahas Ulang RUU KUHP Tak Kunjung Disahkan https://t.co/i4PxFmWREk 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #2022SemakinPasti #berita #RKUHP #news"
83,2022-11-29 22:01:32+00:00,Dpr+ty+mark lee https://t.co/2t4lB48rGE
84,2022-11-29 21:59:36+00:00,dpr we gang gang
85,2022-11-29 21:59:36+00:00,"Wamenkumham, Hasil Diskusi Masyarakat, Pemerintah, &amp; DPR Dimasukkan dalam RKUHP https://t.co/LVJPJStieL 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #berita #RKUHP #news #Twitter"
86,2022-11-29 21:57:45+00:00,"Pengesahan RUU RKUHP, DPR Tunggu Hasil Bamus https://t.co/rNtVWJCksy 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #SocialMedia #2022SemakinPasti #berita #RKUHP #news"
87,2022-11-29 21:55:37+00:00,"Terima Masukan RKUHP, Organisasi Advokat Apresiasi Pemerintah dan DPR https://t.co/m9M6AQVEbz 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #SocialMedia #2022SemakinPasti #berita #RKUHP #news"
88,2022-11-29 21:54:56+00:00,"Komisi III DPR Nilai Wajar Masih Ada yang Memprotes RKUHP https://t.co/vVOzhFTeNC 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #SocialMedia #2022SemakinPasti #berita #RKUHP #news"
89,2022-11-29 21:54:29+00:00,"Komisi III DPR Berharap RKUHP Disahkan Menjadi Undang-Undang https://t.co/soyRqnIpVf 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #SocialMedia #2022SemakinPasti #berita #RKUHP #news"
90,2022-11-29 21:54:26+00:00,"Koperasi penggerak ekonomi nasional sebagai soko guru ekonomi Indonesia

#DukungKSPtetapdiKemenkop

@jokowi
@DPR_RI
@KemenkeuRI
@KemenkopUKM"
91,2022-11-29 21:53:11+00:00,"Melangkah bersama sama demi kesejahteraan bersama. 
#DukungKSPtetapdiKemenkop

@jokowi
@DPR_RI
@KemenkeuRI
@KemenkopUKM https://t.co/XwaERCGsDb"
92,2022-11-29 21:52:49+00:00,"Koperasi penggerak ekonomi nasional sebagai soko guru ekonomi Indonesia

#DukungKSPtetapdiKemenkop

@jokowi
@DPR_RI
@KemenkeuRI
@KemenkopUKM

https://t.co/recFSC84qx"
93,2022-11-29 21:52:35+00:00,"DPR Klaim tak Ada Penolakan dalam Pengambilan Keputusan RKUHP https://t.co/qUHzRhiP7V 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #SocialMedia #2022SemakinPasti #berita #RKUHP #news"
94,2022-11-29 21:51:56+00:00,@FPKSDPRRI Berusaha lah menjadi ketua DPR..semoga dapat membuat undang-undang yang pro dgn Islam
